probe_id	profile	phase	universe	raw_channel_state	frozen_projection	projection_state	current_language_class	interpretation	cohort_id	measurement_ref	overlay_ref
boundary-10	default	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/default/boundary-10	
boundary-11	default	normal	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/default/boundary-11	
boundary-0	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-0	
boundary-1	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-1	
boundary-2	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-2	
boundary-3	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-3	
boundary-4	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-4	
boundary-5	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-5	
boundary-6	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-6	
boundary-7	html	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-7	
boundary-8	html	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-8	
boundary-9	html	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-9	
boundary-10	html	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-10	
boundary-11	html	normal	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html/boundary-11	
boundary-0	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-0	
boundary-1	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-1	
boundary-2	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-2	
boundary-3	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-3	
boundary-4	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-4	
boundary-5	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-5	
boundary-6	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-6	
boundary-7	a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-7	
boundary-8	a11y	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-8	
boundary-9	a11y	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-9	
boundary-10	a11y	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-10	
boundary-11	a11y	normal	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/a11y/boundary-11	
boundary-0	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-0	
boundary-1	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-1	
boundary-2	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-2	
boundary-3	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-3	
boundary-4	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-4	
boundary-5	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-5	
boundary-6	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-6	
boundary-7	html+a11y	normal	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-7	
boundary-8	html+a11y	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-8	
boundary-9	html+a11y	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-9	
boundary-10	html+a11y	normal	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-10	
boundary-11	html+a11y	normal	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/normal/html+a11y/boundary-11	
boundary-0	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-0	
boundary-1	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-1	
boundary-2	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-2	
boundary-3	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-3	
boundary-4	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-4	
boundary-5	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-5	
boundary-6	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-6	
boundary-7	default	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-7	
boundary-8	default	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-8	
boundary-9	default	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-9	
boundary-10	default	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-10	
boundary-11	default	repeat	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/default/boundary-11	
boundary-0	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-0	
boundary-1	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-1	
boundary-2	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-2	
boundary-3	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-3	
boundary-4	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-4	
boundary-5	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-5	
boundary-6	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-6	
boundary-7	html	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-7	
boundary-8	html	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-8	
boundary-9	html	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-9	
boundary-10	html	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-10	
boundary-11	html	repeat	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html/boundary-11	
boundary-0	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-0	
boundary-1	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-1	
boundary-2	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-2	
boundary-3	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-3	
boundary-4	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-4	
boundary-5	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-5	
boundary-6	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-6	
boundary-7	a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-7	
boundary-8	a11y	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-8	
boundary-9	a11y	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-9	
boundary-10	a11y	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-10	
boundary-11	a11y	repeat	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/a11y/boundary-11	
boundary-0	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-0	
boundary-1	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-1	
boundary-2	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-2	
boundary-3	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-3	
boundary-4	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-4	
boundary-5	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-5	
boundary-6	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-6	
boundary-7	html+a11y	repeat	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-7	
boundary-8	html+a11y	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-8	
boundary-9	html+a11y	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-9	
boundary-10	html+a11y	repeat	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-10	
boundary-11	html+a11y	repeat	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/repeat/html+a11y/boundary-11	
boundary-11	default	reverse	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-11	
boundary-10	default	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-10	
