probe_id	path	profiles	runtime_class_by_profile	language_projection_by_profile	current_language_class	owner_prompt	crystalline_owner_file_line	vanilla_source_file_line	language_observable	causal_hypothesis	refutation	gate_class	universe	cohort_id	measurement_ref
p1321.preserve_io	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1188;03_infra/src/world.rs:743	lab/typst-original/crates/typst-library/src/loading/read.rs:24	csv("p1321-ab2-nonexistent.csv")	Loading wraps failure in Portuguese/detached span; physical searched-path spelling also differs in World. Complete external-I/O envelope requires more than the diagnosed loading owner; full set unresolved.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	loader-io-envelope	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.preserve_io
p1321.protected_source	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1406;01_core/src/compiler/stdlib/loading.rs:1197	lab/typst-original/crates/typst-library/src/loading/mod.rs:54	csv(sym.alpha)	Symbol is rejected before DataSource coercion, changing successful parse and source/options precedence. Existing Symbol has a character but source provenance/general cast policy scope is unresolved.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-symbol-source	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_source
p1321.protected_delimiter	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1360	lab/typst-original/crates/typst-library/src/loading/csv.rs:103	csv(bytes("a,b\n1,2"), delimiter: sym.alpha)	Delimiter accepts Str only; Symbol coercion changes successful delimiter parse and invalid-ASCII diagnostic. Existing character carrier is present; exact future cast scope must be specified.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-symbol-delimiter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_delimiter
p1321.protected_read	p1321.protected_read	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				read(42)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_read
p1321.protected_json	p1321.protected_json	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json(42)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_json
p1321.protected_yaml	p1321.protected_yaml	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml(bytes("a: 1"))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_yaml
p1321.protected_toml	p1321.protected_toml	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml(bytes("a = 1"))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_toml
p1321.protected_xml	xml	default,html,a11y,html+a11y	default:DIFFERENT_VALUE;html:DIFFERENT_VALUE;a11y:DIFFERENT_VALUE;html+a11y:DIFFERENT_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:910	lab/typst-original/crates/typst-library/src/loading/xml.rs:85	xml(bytes("<a/>"))	New public dictionary namespace field requires exact L0 first.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_PUBLIC_CONTRACT_GATE_BEFORE_MATERIALIZATION	supplement	xml-node-namespace	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_xml
p1321.protected_cbor	p1321.protected_cbor	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				cbor(cbor.encode((a: 1)))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_cbor
p1321.protected_encode	p1321.protected_encode	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode((a: 1), pretty: false)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_encode
p1321.protected_missingfield	p1321.protected_missingfield	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv.encode(1)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.protected_missingfield
p1321.normative_symbol_source	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1406;01_core/src/compiler/stdlib/loading.rs:1197	lab/typst-original/crates/typst-library/src/loading/mod.rs:54	csv(sym.alpha, zeta: 1)	Symbol is rejected before DataSource coercion, changing successful parse and source/options precedence. Existing Symbol has a character but source provenance/general cast policy scope is unresolved.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-symbol-source	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.normative_symbol_source
p1321.normative_symbol_delimiter	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1360	lab/typst-original/crates/typst-library/src/loading/csv.rs:103	csv(bytes("a,b\n1,2"), delimiter: sym.alpha, zeta: 1)	Delimiter accepts Str only; Symbol coercion changes successful delimiter parse and invalid-ASCII diagnostic. Existing character carrier is present; exact future cast scope must be specified.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-symbol-delimiter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.normative_symbol_delimiter
p1321.r2.r2_user_csv_missing	closure.missing-argument	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/call_dispatch.md;00_nucleo/prompts/compiler/eval/closures.md	01_core/src/compiler/eval/closures.rs:88;01_core/src/compiler/eval/call_dispatch.rs:455	lab/typst-original/crates/typst-library/src/foundations/args.rs:173	{ let csv(x) = x; csv() }	Closure missing positional uses Args.span, but native-only aggregate transport deliberately excludes closures. Complete closure origin/capture risk is not demonstrated.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	closure-missing-call-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_user_csv_missing
p1321.r2.r2_user_csv_alias	closure.missing-argument	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/call_dispatch.md;00_nucleo/prompts/compiler/eval/closures.md	01_core/src/compiler/eval/closures.rs:88;01_core/src/compiler/eval/call_dispatch.rs:455	lab/typst-original/crates/typst-library/src/foundations/args.rs:173	{ let csv(x) = x; let alias = csv; alias() }	Closure missing positional uses Args.span, but native-only aggregate transport deliberately excludes closures. Complete closure origin/capture risk is not demonstrated.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	closure-missing-call-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_user_csv_alias
p1321.r2.r2_user_csv_with	closure.missing-argument	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/call_dispatch.md;00_nucleo/prompts/compiler/eval/closures.md	01_core/src/compiler/eval/closures.rs:88;01_core/src/compiler/eval/call_dispatch.rs:455	lab/typst-original/crates/typst-library/src/foundations/args.rs:173	{ let csv(x) = x; csv.with()() }	Closure missing positional uses Args.span, but native-only aggregate transport deliberately excludes closures. Complete closure origin/capture risk is not demonstrated.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	closure-missing-call-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_user_csv_with
p1321.r2.r2_user_csv_value	p1321.r2.r2_user_csv_value	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{ let csv(..a) = a.len(); csv(1, zeta: 2) }	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_user_csv_value
p1321.r2.r2_read_missing	read	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/call_dispatch.md;00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1145	lab/typst-original/crates/typst-library/src/loading/read.rs:24	read()	Path-only parser family; cast carrier already exists, missing aggregate needs dispatch.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	supplement	loader-path-missing	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_read_missing
p1321.r2.r2_json_missing	json	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/call_dispatch.md;00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1197;01_core/src/compiler/stdlib/loading.rs:30	lab/typst-original/crates/typst-library/src/loading/mod.rs:54	json()	Missing requires whole-call aggregate transport beyond current encoder/panic set.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	supplement	loader-data-source-missing	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_json_missing
p1321.r2.r2_cbor_missing	cbor	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/call_dispatch.md;00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1197;01_core/src/compiler/stdlib/loading.rs:30	lab/typst-original/crates/typst-library/src/loading/mod.rs:54	cbor()	Missing requires whole-call aggregate transport beyond current encoder/panic set.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	supplement	loader-data-source-missing	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_cbor_missing
p1321.r2.r2_default_float	p1321.r2.r2_default_float	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				float.is-nan()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_default_float
p1321.r2.r2_encode_json_missing	p1321.r2.r2_encode_json_missing	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_encode_json_missing
p1321.r2.r2_encode_toml_missing	p1321.r2.r2_encode_toml_missing	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_encode_toml_missing
p1321.r2.r2_encode_yaml_missing	p1321.r2.r2_encode_yaml_missing	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_encode_yaml_missing
p1321.r2.r2_encode_with	p1321.r2.r2_encode_with	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode.with().with()()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_encode_with
p1321.r2.r2_panic_direct	p1321.r2.r2_panic_direct	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				panic("control-r2")	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_panic_direct
p1321.r2.r2_panic_with	p1321.r2.r2_panic_with	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				panic.with("control-r2").with()()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_panic_with
p1321.r2.r2_user_panic	closure.missing-argument	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/call_dispatch.md;00_nucleo/prompts/compiler/eval/closures.md	01_core/src/compiler/eval/closures.rs:88;01_core/src/compiler/eval/call_dispatch.rs:455	lab/typst-original/crates/typst-library/src/foundations/args.rs:173	{ let panic(x) = x; panic() }	Closure missing positional uses Args.span, but native-only aggregate transport deliberately excludes closures. Complete closure origin/capture risk is not demonstrated.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	closure-missing-call-span	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_user_panic
p1321.r2.r2_csv_with_chain	p1321.r2.r2_csv_with_chain	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv.with(delimiter: ";").with(row-type: dictionary)()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_csv_with_chain
p1321.r2.r2_csv_with_source_origin	p1321.r2.r2_csv_with_source_origin	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv.with(source: 42).with(delimiter: ";")()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_csv_with_source_origin
p1321.r2.r2_math_csv_direct	math.csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/math.md	01_core/src/compiler/eval/math.rs:1	lab/typst-original/crates/typst-eval/src/math.rs:1	$csv()$	Direct math identifier resolves global csv before canonical math-namespace rejection. Alias/With reach CSV; this is a lookup cause, not native CSV missing-source.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	math-direct-csv-lookup	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_math_csv_direct
p1321.r2.r2_math_csv_alias	p1321.r2.r2_math_csv_alias	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{ let reader = csv; $reader()$ }	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_math_csv_alias
p1321.r2.r2_math_csv_with	p1321.r2.r2_math_csv_with	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{ let reader = csv.with(delimiter: ";").with(); $reader()$ }	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1321.r2.r2_math_csv_with
p1320.csv-good-array-str	p1320.csv-good-array-str	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv("good.csv", row-type: array)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-good-array-str
